ID,label
11590,1
11591,2
11592,7
11593,0
11594,9
11595,6
11596,1
11597,8
11598,9
11599,3
11600,3
11601,0
11602,8
11603,9
11604,3
11605,3
11606,2
11607,1
11608,5
11609,4
11610,1
11611,6
11612,2
11613,2
11614,7
11615,6
11616,6
11617,0
11618,4
11619,5
11620,3
11621,3
11622,1
11623,0
11624,5
11625,3
11626,5
11627,1
11628,7
11629,0
11630,8
11631,4
11632,8
11633,4
11634,6
11635,0
11636,1
11637,0
11638,2
11639,3
11640,7
11641,6
11642,4
11643,4
11644,6
11645,7
11646,5
11647,0
11648,4
11649,7
11650,7
11651,9
11652,2
11653,7
11654,6
11655,7
11656,9
11657,8
11658,1
11659,8
11660,2
11661,0
11662,8
11663,2
11664,2
11665,6
11666,8
11667,9
11668,4
11669,0
11670,5
11671,0
11672,3
11673,5
11674,1
11675,3
11676,4
11677,2
11678,8
11679,7
11680,1
11681,3
11682,4
11683,6
11684,1
11685,9
11686,1
11687,4
11688,2
11689,9
11690,4
11691,4
11692,6
11693,1
11694,0
11695,4
11696,4
11697,0
11698,4
11699,9
11700,7
11701,0
11702,2
11703,2
11704,5
11705,6
11706,0
11707,4
11708,0
11709,3
11710,0
11711,0
11712,2
11713,4
11714,4
11715,3
11716,4
11717,9
11718,6
11719,5
11720,2
11721,5
11722,0
11723,3
11724,2
11725,5
11726,1
11727,3
11728,1
11729,6
11730,6
11731,0
11732,7
11733,9
11734,4
11735,0
11736,4
11737,4
11738,9
11739,7
11740,7
11741,3
11742,0
11743,0
11744,5
11745,2
11746,4
11747,9
11748,1
11749,7
11750,9
11751,4
11752,9
11753,8
11754,7
11755,0
11756,4
11757,6
11758,1
11759,1
11760,6
11761,8
11762,4
11763,6
11764,8
11765,8
11766,9
11767,8
11768,4
11769,4
11770,5
11771,7
11772,0
11773,4
11774,5
11775,4
11776,1
11777,3
11778,4
11779,1
11780,2
11781,5
11782,6
11783,2
11784,1
11785,6
11786,8
11787,2
11788,6
11789,2
11790,2
11791,8
11792,7
11793,1
11794,4
11795,9
11796,9
11797,0
11798,2
11799,2
11800,0
11801,9
11802,7
11803,6
11804,0
11805,1
11806,5
11807,6
11808,6
11809,9
11810,3
11811,5
11812,8
11813,4
11814,2
11815,5
11816,8
11817,1
11818,6
11819,8
11820,0
11821,7
11822,2
11823,9
11824,2
11825,9
11826,2
11827,5
11828,6
11829,0
11830,1
11831,2
11832,2
11833,9
11834,3
11835,6
11836,2
11837,6
11838,0
11839,6
11840,6
11841,3
11842,3
11843,6
11844,7
11845,7
11846,9
11847,3
11848,2
11849,3
11850,4
11851,3
11852,5
11853,9
11854,0
11855,2
11856,0
11857,8
11858,7
11859,9
11860,1
11861,1
11862,1
11863,4
11864,3
11865,0
11866,6
11867,0
11868,2
11869,2
11870,8
11871,9
11872,9
11873,6
11874,0
11875,8
11876,3
11877,0
11878,4
11879,4
11880,3
11881,6
11882,8
11883,8
11884,8
11885,4
11886,1
11887,6
11888,5
11889,7
11890,0
11891,7
11892,9
11893,8
11894,2
11895,9
11896,4
11897,6
11898,2
11899,4
11900,8
11901,6
11902,3
11903,4
11904,0
11905,8
11906,0
11907,2
11908,6
11909,4
11910,8
11911,2
11912,9
11913,9
11914,4
11915,6
11916,1
11917,2
11918,9
11919,0
11920,5
11921,4
11922,0
11923,0
11924,3
11925,8
11926,8
11927,0
11928,2
11929,4
11930,8
11931,6
11932,0
11933,8
11934,9
11935,2
11936,0
11937,9
11938,2
11939,9
11940,4
11941,9
11942,3
11943,8
11944,4
11945,9
11946,0
11947,6
11948,4
11949,4
11950,3
11951,5
11952,6
11953,3
11954,0
11955,2
11956,1
11957,9
11958,0
11959,7
11960,5
11961,8
11962,9
11963,7
11964,0
11965,1
11966,5
11967,0
11968,9
11969,0
11970,9
11971,6
11972,1
11973,7
11974,6
11975,7
11976,3
11977,2
11978,7
11979,3
11980,4
11981,2
11982,0
11983,6
11984,0
11985,2
11986,4
11987,8
11988,1
11989,6
11990,4
11991,0
11992,5
11993,4
11994,6
11995,0
11996,6
11997,1
11998,6
11999,4
12000,6
12001,5
12002,5
12003,9
12004,0
12005,7
12006,7
12007,8
12008,8
12009,2
12010,4
12011,5
12012,9
12013,7
12014,2
12015,9
12016,9
12017,8
12018,3
12019,6
12020,5
12021,3
12022,8
12023,5
12024,5
12025,3
12026,1
12027,9
12028,5
12029,0
12030,6
12031,4
12032,4
12033,9
12034,9
12035,1
12036,5
12037,3
12038,6
12039,9
12040,1
12041,7
12042,0
12043,0
12044,2
12045,0
12046,8
12047,9
12048,5
12049,5
12050,5
12051,2
12052,3
12053,1
12054,4
12055,1
12056,3
12057,0
12058,2
12059,0
12060,7
12061,7
12062,2
12063,6
12064,1
12065,7
12066,4
12067,4
12068,6
12069,4
12070,0
12071,7
12072,5
12073,2
12074,8
12075,9
12076,5
12077,9
12078,7
12079,9
12080,9
12081,3
12082,7
12083,4
12084,0
12085,2
12086,1
12087,1
12088,0
12089,3
12090,9
12091,2
12092,9
12093,3
12094,4
12095,9
12096,1
12097,0
12098,5
12099,3
12100,9
12101,3
12102,1
12103,4
12104,4
12105,6
12106,1
12107,1
12108,9
12109,2
12110,2
12111,5
12112,4
12113,2
12114,4
12115,6
12116,1
12117,1
12118,1
12119,6
12120,9
12121,9
12122,0
12123,4
12124,8
12125,7
12126,2
12127,2
12128,7
12129,2
12130,5
12131,2
12132,3
12133,7
12134,1
12135,8
12136,8
12137,8
12138,9
12139,7
12140,7
12141,9
12142,6
12143,0
12144,8
12145,7
12146,9
12147,8
12148,2
12149,4
12150,8
12151,0
12152,2
12153,4
12154,6
12155,4
12156,8
12157,7
12158,6
12159,6
12160,7
12161,1
12162,2
12163,3
12164,6
12165,3
12166,1
12167,0
12168,5
12169,9
12170,2
12171,5
12172,2
12173,9
12174,9
12175,5
12176,7
12177,8
12178,1
12179,6
12180,1
12181,2
12182,1
12183,2
12184,7
12185,8
12186,5
12187,8
12188,1
12189,5
12190,9
12191,9
12192,3
12193,2
12194,1
12195,0
12196,0
12197,3
12198,6
12199,3
12200,6
12201,1
12202,7
12203,8
12204,5
12205,3
12206,6
12207,5
12208,1
12209,7
12210,7
12211,6
12212,9
12213,8
12214,5
12215,1
12216,8
12217,0
12218,0
12219,8
12220,7
12221,5
12222,9
12223,8
12224,3
12225,3
12226,9
12227,2
12228,1
12229,4
12230,4
12231,9
12232,5
12233,7
12234,9
12235,1
12236,4
12237,8
12238,9
12239,6
12240,5
12241,4
12242,5
12243,1
12244,5
12245,5
12246,6
12247,2
12248,9
12249,7
12250,6
12251,5
12252,1
12253,9
12254,8
12255,7
12256,1
12257,8
12258,6
12259,2
12260,3
12261,8
12262,1
12263,0
12264,2
12265,3
12266,9
12267,3
12268,8
12269,3
12270,5
12271,3
12272,2
12273,1
12274,4
12275,3
12276,3
12277,4
12278,7
12279,2
12280,3
12281,7
12282,9
12283,6
12284,2
12285,4
12286,6
12287,8
12288,3
12289,9
12290,2
12291,6
12292,5
12293,4
12294,3
12295,6
12296,0
12297,3
12298,4
12299,7
12300,6
12301,9
12302,3
12303,2
12304,7
12305,5
12306,4
12307,1
12308,9
12309,4
12310,5
12311,1
12312,0
12313,2
12314,9
12315,0
12316,2
12317,3
12318,9
12319,1
12320,2
12321,9
12322,0
12323,0
12324,8
12325,2
12326,1
12327,5
12328,1
12329,8
12330,5
12331,4
12332,4
12333,0
12334,8
12335,3
12336,9
12337,8
12338,2
12339,2
12340,1
12341,4
12342,8
12343,6
12344,4
12345,0
12346,7
12347,0
12348,5
12349,3
12350,4
12351,1
12352,2
12353,9
12354,8
12355,9
12356,0
12357,7
12358,3
12359,2
12360,6
12361,2
12362,4
12363,2
12364,2
12365,5
12366,8
12367,8
12368,0
12369,9
12370,8
12371,8
12372,1
12373,5
12374,2
12375,6
12376,8
12377,2
12378,2
12379,7
12380,1
12381,9
12382,0
12383,5
12384,7
12385,0
12386,4
12387,9
12388,6
12389,8
12390,3
12391,4
12392,1
12393,2
12394,1
12395,0
12396,2
12397,7
12398,1
12399,0
12400,2
12401,0
12402,4
12403,5
12404,7
12405,1
12406,7
12407,0
12408,0
12409,8
12410,8
12411,8
12412,8
12413,8
12414,3
12415,4
12416,2
12417,0
12418,4
12419,7
12420,5
12421,2
12422,8
12423,1
12424,8
12425,9
12426,5
12427,8
12428,1
12429,4
12430,2
12431,3
12432,6
12433,9
12434,1
12435,7
12436,0
12437,7
12438,7
12439,0
12440,7
12441,1
12442,1
12443,1
12444,0
12445,9
12446,1
12447,9
12448,3
12449,3
12450,8
12451,5
12452,4
12453,5
12454,0
12455,2
12456,3
12457,1
12458,4
12459,1
12460,7
12461,4
12462,8
12463,6
12464,9
12465,7
12466,6
12467,9
12468,1
12469,9
12470,8
12471,3
12472,0
12473,1
12474,8
12475,2
12476,2
12477,3
12478,1
12479,5
12480,0
12481,7
12482,4
12483,2
12484,6
12485,3
12486,3
12487,2
12488,1
12489,4
12490,8
12491,7
12492,8
12493,4
12494,0
12495,3
12496,5
12497,3
12498,4
12499,0
12500,4
12501,7
12502,7
12503,2
12504,2
12505,6
12506,4
12507,7
12508,1
12509,0
12510,8
12511,3
12512,3
12513,4
12514,0
12515,9
12516,2
12517,6
12518,6
12519,1
12520,8
12521,1
12522,2
12523,1
12524,4
12525,5
12526,1
12527,9
12528,5
12529,3
12530,8
12531,7
12532,6
12533,3
12534,5
12535,6
12536,2
12537,3
12538,6
12539,4
12540,3
12541,8
12542,9
12543,3
12544,3
12545,0
12546,9
12547,9
12548,6
12549,0
12550,7
12551,2
12552,4
12553,2
12554,9
12555,9
12556,1
12557,7
12558,4
12559,1
12560,6
12561,9
12562,6
12563,1
12564,6
12565,8
12566,6
12567,4
12568,4
12569,1
12570,4
12571,7
12572,8
12573,6
12574,3
12575,4
12576,6
12577,3
12578,9
12579,4
12580,7
12581,2
12582,4
12583,7
12584,8
12585,6
12586,9
12587,8
12588,1
12589,4
12590,1
12591,2
12592,6
12593,7
12594,5
12595,7
12596,7
12597,0
12598,0
12599,8
12600,7
12601,1
12602,7
12603,1
12604,9
12605,0
12606,6
12607,4
12608,0
12609,9
12610,4
12611,3
12612,0
12613,7
12614,9
12615,4
12616,3
12617,4
12618,3
12619,4
12620,9
12621,4
12622,3
12623,8
12624,8
12625,8
12626,0
12627,0
12628,7
12629,1
12630,8
12631,9
12632,0
12633,0
12634,7
12635,4
12636,7
12637,4
12638,7
12639,9
12640,0
12641,6
12642,3
12643,3
12644,6
12645,3
12646,3
12647,8
12648,2
12649,4
12650,7
12651,3
12652,5
12653,6
12654,5
12655,8
12656,7
12657,3
12658,2
12659,2
12660,4
12661,7
12662,1
12663,3
12664,7
12665,8
12666,3
12667,9
12668,7
12669,0
12670,1
12671,1
12672,9
12673,5
12674,1
12675,7
12676,2
12677,3
12678,2
12679,5
12680,6
12681,5
12682,4
12683,3
12684,6
12685,7
12686,3
12687,6
12688,9
12689,9
12690,0
12691,3
12692,6
12693,1
12694,4
12695,7
12696,0
12697,1
12698,3
12699,1
12700,9
12701,3
12702,5
12703,0
12704,8
12705,6
12706,0
12707,8
12708,9
12709,2
12710,5
12711,2
12712,1
12713,1
12714,8
12715,2
12716,3
12717,8
12718,2
12719,9
12720,2
12721,5
12722,0
12723,5
12724,1
12725,0
12726,4
12727,0
12728,4
12729,2
12730,1
12731,5
12732,2
12733,5
12734,8
12735,0
12736,6
12737,4
12738,5
12739,6
12740,1
12741,8
12742,6
12743,4
12744,2
12745,4
12746,3
12747,4
12748,6
12749,8
12750,8
12751,5
12752,3
12753,8
12754,6
12755,0
12756,2
12757,7
12758,1
12759,4
12760,2
12761,9
12762,3
12763,8
12764,1
12765,7
12766,2
12767,4
12768,2
12769,0
12770,9
12771,9
12772,4
12773,8
12774,7
12775,4
12776,1
12777,5
12778,6
12779,8
12780,3
12781,8
12782,4
12783,2
12784,6
12785,4
12786,6
12787,9
12788,7
12789,2
12790,8
12791,2
12792,8
12793,8
12794,5
12795,5
12796,9
12797,5
12798,2
12799,5
12800,3
12801,9
12802,2
12803,4
12804,7
12805,0
12806,2
12807,7
12808,7
12809,7
12810,4
12811,2
12812,3
12813,2
12814,9
12815,3
12816,4
12817,1
12818,9
12819,9
12820,8
12821,9
12822,3
12823,7
12824,9
12825,1
12826,6
12827,8
12828,6
12829,8
12830,3
12831,5
12832,6
12833,6
12834,1
12835,4
12836,7
12837,9
12838,7
12839,3
12840,4
12841,6
12842,1
12843,6
12844,4
12845,3
12846,1
12847,8
12848,2
12849,2
12850,1
12851,4
12852,4
12853,3
12854,4
12855,1
12856,4
12857,0
12858,0
12859,3
12860,2
12861,8
12862,0
12863,6
12864,7
12865,7
12866,0
12867,9
12868,4
12869,2
12870,9
12871,1
12872,3
12873,2
12874,0
12875,8
12876,3
12877,3
12878,3
12879,6
12880,8
12881,1
12882,9
12883,4
12884,6
12885,2
12886,0
12887,7
12888,4
12889,5
12890,1
12891,7
12892,5
12893,1
12894,4
12895,9
12896,5
12897,7
12898,0
12899,1
12900,1
12901,8
12902,7
12903,0
12904,1
12905,7
12906,8
12907,5
12908,7
12909,1
12910,4
12911,9
12912,4
12913,3
12914,5
12915,0
12916,8
12917,8
12918,1
12919,2
12920,5
12921,8
12922,5
12923,2
12924,7
12925,4
12926,4
12927,5
12928,0
12929,5
12930,6
12931,9
12932,0
12933,8
12934,3
12935,7
12936,9
12937,6
12938,7
12939,6
12940,5
12941,3
12942,8
12943,7
12944,4
12945,0
12946,8
12947,4
12948,9
12949,9
12950,8
12951,7
12952,3
12953,4
12954,9
12955,5
12956,4
12957,1
12958,1
12959,6
12960,9
12961,2
12962,5
12963,2
12964,9
12965,4
12966,0
12967,6
12968,6
12969,2
12970,5
12971,5
12972,6
12973,2
12974,6
12975,9
12976,5
12977,0
12978,1
12979,3
12980,8
12981,1
12982,9
12983,2
12984,6
12985,3
12986,6
12987,0
12988,3
12989,4
12990,3
12991,4
12992,4
12993,4
12994,2
12995,5
12996,9
12997,6
12998,0
12999,6
13000,2
13001,5
13002,7
13003,2
13004,0
13005,3
13006,4
13007,9
13008,8
13009,1
13010,2
13011,4
13012,4
13013,3
13014,3
13015,7
13016,7
13017,9
13018,8
13019,7
13020,3
13021,5
13022,2
13023,5
13024,2
13025,0
13026,5
13027,1
13028,8
13029,5
13030,6
13031,1
13032,7
13033,4
13034,2
13035,7
13036,0
13037,1
13038,2
13039,4
13040,7
13041,8
13042,0
13043,8
13044,2
13045,5
13046,6
13047,8
13048,1
13049,6
13050,6
13051,7
13052,7
13053,1
13054,0
13055,2
13056,5
13057,1
13058,9
13059,7
13060,6
13061,9
13062,0
13063,5
13064,2
13065,7
13066,9
13067,8
13068,4
13069,7
13070,0
13071,7
13072,4
13073,3
13074,8
13075,4
13076,2
13077,5
13078,4
13079,5
13080,3
13081,8
13082,6
13083,4
13084,3
13085,5
13086,7
13087,7
13088,5
13089,1
13090,7
13091,4
13092,4
13093,4
13094,4
13095,2
13096,1
13097,4
13098,7
13099,4
13100,2
13101,2
13102,4
13103,3
13104,7
13105,5
13106,3
13107,6
13108,9
13109,6
13110,7
13111,0
13112,9
13113,7
13114,6
13115,3
13116,8
13117,6
13118,5
13119,8
13120,7
13121,1
13122,2
13123,2
13124,9
13125,6
13126,6
13127,1
13128,1
13129,7
13130,7
13131,8
13132,8
13133,1
13134,6
13135,7
13136,2
13137,9
13138,0
13139,5
13140,0
13141,1
13142,7
13143,9
13144,6
13145,9
13146,4
13147,9
13148,0
13149,1
13150,0
13151,6
13152,8
13153,8
13154,3
13155,8
13156,8
13157,2
13158,9
13159,2
13160,8
13161,3
13162,5
13163,8
13164,9
13165,7
13166,4
13167,2
13168,6
13169,4
13170,2
13171,4
13172,9
13173,6
13174,4
13175,2
13176,2
13177,7
13178,5
13179,0
13180,6
13181,8
13182,5
13183,8
13184,4
13185,9
13186,2
13187,2
13188,5
13189,6
13190,0
13191,9
13192,0
13193,9
13194,8
13195,7
13196,6
13197,5
13198,9
13199,8
13200,4
13201,8
13202,6
13203,6
13204,5
13205,6
13206,3
13207,2
13208,0
13209,5
13210,8
13211,2
13212,8
13213,8
13214,0
13215,7
13216,8
13217,9
13218,7
13219,6
13220,6
13221,3
13222,3
13223,1
13224,0
13225,6
13226,2
13227,4
13228,7
13229,3
13230,7
13231,3
13232,2
13233,5
13234,8
13235,9
13236,6
13237,6
13238,6
13239,0
13240,4
13241,2
13242,7
13243,0
13244,8
13245,5
13246,5
13247,2
13248,8
13249,1
13250,1
13251,4
13252,4
13253,3
13254,9
13255,0
13256,8
13257,3
13258,5
13259,2
13260,0
13261,5
13262,1
13263,3
13264,9
13265,7
13266,8
13267,4
13268,2
13269,8
13270,9
13271,7
13272,3
13273,8
13274,1
13275,5
13276,1
13277,4
13278,5
13279,5
13280,6
13281,5
13282,3
13283,3
13284,4
13285,4
13286,5
13287,9
13288,3
13289,2
13290,2
13291,4
13292,9
13293,9
13294,7
13295,2
13296,6
13297,9
13298,1
13299,9
13300,4
13301,0
13302,2
13303,6
13304,1
13305,3
13306,8
13307,5
13308,4
13309,5
13310,6
13311,5
13312,0
13313,6
13314,8
13315,2
13316,2
13317,8
13318,4
13319,5
13320,3
13321,7
13322,2
13323,4
13324,6
13325,4
13326,5
13327,6
13328,7
13329,7
13330,7
13331,9
13332,1
13333,5
13334,1
13335,2
13336,0
13337,2
13338,0
13339,6
13340,3
13341,2
13342,4
13343,5
13344,3
13345,9
13346,9
13347,2
13348,4
13349,7
13350,0
13351,5
13352,4
13353,7
13354,8
13355,5
13356,0
13357,5
13358,0
13359,6
13360,5
13361,7
13362,4
13363,8
13364,2
13365,3
13366,0
13367,5
13368,8
13369,5
13370,2
13371,8
13372,4
13373,2
13374,3
13375,9
13376,1
13377,2
13378,6
13379,6
13380,5
13381,3
13382,2
13383,7
13384,9
13385,2
13386,5
13387,5
13388,5
13389,1
13390,9
13391,5
13392,3
13393,5
13394,2
13395,1
13396,9
13397,2
13398,1
13399,9
13400,3
13401,3
13402,6
13403,9
13404,8
13405,0
13406,6
13407,2
13408,1
13409,7
13410,6
13411,3
13412,5
13413,7
13414,3
13415,6
13416,0
13417,9
13418,6
13419,1
13420,2
13421,3
13422,1
13423,9
13424,8
13425,1
13426,9
13427,8
13428,8
13429,0
13430,4
13431,2
13432,2
13433,6
13434,4
13435,7
13436,4
13437,1
13438,7
13439,1
13440,3
13441,2
13442,6
13443,9
13444,1
13445,8
13446,9
13447,9
13448,4
13449,5
13450,1
13451,3
13452,0
13453,6
13454,6
13455,4
13456,1
13457,5
13458,8
13459,3
13460,6
13461,0
13462,8
13463,1
13464,2
13465,9
13466,7
13467,7
13468,5
13469,7
13470,1
13471,8
13472,8
13473,3
13474,1
13475,2
13476,8
13477,0
13478,0
13479,2
13480,7
13481,5
13482,7
13483,4
13484,7
13485,0
13486,5
13487,9
13488,1
13489,7
13490,2
13491,5
13492,8
13493,6
13494,8
13495,4
13496,5
13497,2
13498,6
13499,4
13500,9
13501,5
13502,5
13503,4
13504,1
13505,7
13506,7
13507,1
13508,0
13509,6
13510,7
13511,6
13512,8
13513,5
13514,1
13515,8
13516,6
13517,0
13518,9
13519,5
13520,1
13521,5
13522,1
13523,5
13524,1
13525,3
13526,3
13527,5
13528,3
13529,9
13530,3
13531,5
13532,4
13533,5
13534,4
13535,6
13536,1
13537,1
13538,9
13539,8
13540,3
13541,9
13542,1
13543,5
13544,1
13545,0
13546,5
13547,5
13548,0
13549,9
13550,4
13551,3
13552,3
13553,3
13554,2
13555,0
13556,9
13557,3
13558,4
13559,6
13560,7
13561,8
13562,2
13563,6
13564,9
13565,4
13566,8
13567,0
13568,5
13569,2
13570,9
13571,9
13572,0
13573,4
13574,2
13575,6
13576,1
13577,0
13578,1
13579,4
13580,5
13581,9
13582,2
13583,8
13584,7
13585,4
13586,8
13587,7
13588,0
13589,5
13590,3
13591,2
13592,6
13593,4
13594,6
13595,5
13596,1
13597,7
13598,9
13599,3
13600,0
13601,0
13602,7
13603,1
13604,4
13605,6
13606,0
13607,1
13608,9
13609,6
13610,3
13611,2
13612,0
13613,9
13614,3
13615,8
13616,2
13617,6
13618,8
13619,4
13620,9
13621,9
13622,5
13623,0
13624,8
13625,1
13626,5
13627,6
13628,6
13629,8
13630,9
13631,0
13632,5
13633,8
13634,4
13635,1
13636,3
13637,9
13638,8
13639,2
13640,7
13641,9
13642,9
13643,7
13644,7
13645,2
13646,8
13647,2
13648,2
13649,9
13650,5
13651,3
13652,1
13653,4
13654,0
13655,6
13656,0
13657,8
13658,1
13659,2
13660,0
13661,0
13662,5
13663,9
13664,0
13665,8
13666,6
13667,6
13668,9
13669,6
13670,5
13671,3
13672,5
13673,9
13674,2
13675,9
13676,9
13677,2
13678,7
13679,0
13680,6
13681,2
13682,3
13683,7
13684,1
13685,1
13686,9
13687,3
13688,4
13689,6
13690,4
13691,4
13692,2
13693,7
13694,5
13695,1
13696,1
13697,3
13698,4
13699,9
13700,4
13701,4
13702,4
13703,8
13704,1
13705,0
13706,1
13707,5
13708,4
13709,9
13710,3
13711,3
13712,1
13713,4
13714,4
13715,9
13716,4
13717,9
13718,2
13719,0
13720,6
13721,2
13722,9
13723,2
13724,2
13725,7
13726,5
13727,3
13728,9
13729,7
13730,8
13731,2
13732,8
13733,0
13734,1
13735,0
13736,6
13737,2
13738,9
13739,8
13740,7
13741,3
13742,0
13743,5
13744,9
13745,2
13746,9
13747,7
13748,7
13749,8
13750,3
13751,8
13752,6
13753,2
13754,8
13755,9
13756,6
13757,1
13758,3
13759,3
13760,6
13761,5
13762,0
13763,9
13764,1
13765,4
13766,8
13767,2
13768,8
13769,8
13770,9
13771,4
13772,9
13773,1
13774,5
13775,8
13776,6
13777,1
13778,4
13779,5
13780,5
13781,4
13782,3
13783,0
13784,4
13785,3
13786,6
13787,5
13788,2
13789,3
13790,4
13791,7
13792,2
13793,0
13794,9
13795,8
13796,4
13797,6
13798,1
13799,1
13800,4
13801,1
13802,7
13803,2
13804,9
13805,0
13806,6
13807,5
13808,6
13809,8
13810,9
13811,5
13812,1
13813,8
13814,3
13815,8
13816,8
13817,2
13818,8
13819,0
13820,7
13821,2
13822,1
13823,4
13824,5
13825,6
13826,0
13827,6
13828,0
13829,6
13830,9
13831,2
13832,3
13833,7
13834,8
13835,3
13836,4
13837,9
13838,2
13839,2
13840,7
13841,5
13842,8
13843,6
13844,6
13845,7
13846,1
13847,5
13848,0
13849,7
13850,9
13851,5
13852,1
13853,9
13854,1
13855,9
13856,2
13857,9
13858,4
13859,6
13860,7
13861,7
13862,7
13863,5
13864,2
13865,6
13866,4
13867,1
13868,3
13869,4
13870,6
13871,9
13872,1
13873,1
13874,2
13875,4
13876,8
13877,0
13878,0
13879,2
13880,6
13881,2
13882,1
13883,2
13884,8
13885,9
13886,3
13887,0
13888,0
13889,3
13890,3
13891,0
13892,3
13893,3
13894,9
13895,8
13896,4
13897,5
13898,4
13899,7
13900,1
13901,3
13902,0
13903,3
13904,0
13905,8
13906,7
13907,2
13908,8
13909,8
13910,3
13911,0
13912,5
13913,2
13914,6
13915,3
13916,0
13917,7
13918,9
13919,5
13920,5
13921,4
13922,6
13923,8
13924,1
13925,9
13926,3
13927,0
13928,9
13929,4
13930,0
13931,4
13932,1
13933,9
13934,8
13935,6
13936,1
13937,2
13938,3
13939,6
13940,1
13941,8
13942,2
13943,7
13944,1
13945,4
13946,9
13947,5
13948,4
13949,4
13950,9
13951,1
13952,4
13953,9
13954,8
13955,3
13956,6
13957,0
13958,4
13959,2
13960,8
13961,1
13962,8
13963,7
13964,7
13965,7
13966,6
13967,7
13968,5
13969,8
13970,6
13971,7
13972,4
13973,3
13974,3
13975,4
13976,6
13977,9
13978,2
13979,1
13980,0
13981,4
13982,1
13983,2
13984,3
13985,9
13986,4
13987,4
13988,4
13989,3
13990,2
13991,8
13992,5
13993,4
13994,3
13995,7
13996,0
13997,0
13998,7
13999,8
14000,5
14001,0
14002,2
14003,2
14004,3
14005,1
14006,2
14007,3
14008,7
14009,5
14010,4
14011,8
14012,8
14013,9
14014,4
14015,1
14016,7
14017,7
14018,4
14019,6
14020,7
14021,8
14022,0
14023,5
14024,6
14025,6
14026,3
14027,8
14028,3
14029,4
14030,8
14031,6
14032,4
14033,9
14034,9
14035,2
14036,4
14037,2
14038,2
14039,4
14040,2
14041,4
14042,2
14043,6
14044,6
14045,2
14046,9
14047,9
14048,1
14049,2
14050,8
14051,8
14052,5
14053,4
14054,2
14055,6
14056,4
14057,4
14058,4
14059,9
14060,2
14061,1
14062,0
14063,8
14064,8
14065,2
14066,4
14067,5
14068,0
14069,0
14070,9
14071,9
14072,1
14073,7
14074,4
14075,0
14076,5
14077,7
14078,5
14079,0
14080,4
14081,6
14082,7
14083,7
14084,3
14085,9
14086,7
14087,1
14088,8
14089,3
14090,7
14091,9
14092,4
14093,7
14094,6
14095,9
14096,0
14097,1
14098,9
14099,2
14100,3
14101,5
14102,8
14103,5
14104,1
14105,0
14106,7
14107,0
14108,6
14109,4
14110,4
14111,3
14112,0
14113,5
14114,2
14115,5
14116,7
14117,9
14118,8
14119,7
14120,0
14121,9
14122,3
14123,9
14124,4
14125,2
14126,0
14127,9
14128,6
14129,3
14130,8
14131,3
14132,6
14133,7
14134,8
14135,9
14136,5
14137,3
14138,1
14139,5
14140,6
14141,3
14142,1
14143,1
14144,0
14145,0
14146,0
14147,5
14148,5
14149,4
14150,5
14151,1
14152,7
14153,1
14154,7
14155,6
14156,2
14157,0
14158,6
14159,1
14160,3
14161,3
14162,7
14163,0
14164,9
14165,2
14166,7
14167,4
14168,6
14169,3
14170,3
14171,9
14172,5
14173,3
14174,6
14175,2
14176,8
14177,4
14178,3
14179,3
14180,8
14181,3
14182,9
14183,3
14184,1
14185,6
14186,2
14187,0
14188,5
14189,3
14190,4
14191,4
14192,5
14193,3
14194,4
14195,6
14196,6
14197,9
14198,1
14199,3
14200,4
14201,7
14202,0
14203,0
14204,1
14205,6
14206,2
14207,6
14208,3
14209,8
14210,7
14211,8
14212,8
14213,9
14214,9
14215,1
14216,1
14217,2
14218,5
14219,7
14220,0
14221,8
14222,9
14223,4
14224,5
14225,2
14226,2
14227,0
14228,3
14229,3
14230,2
14231,6
14232,8
14233,1
14234,2
14235,6
14236,3
14237,6
14238,0
14239,5
14240,3
14241,5
14242,1
14243,6
14244,0
14245,9
14246,6
14247,6
14248,7
14249,6
14250,6
14251,7
14252,3
14253,3
14254,1
14255,2
14256,3
14257,1
14258,4
14259,0
14260,7
14261,6
14262,7
14263,0
14264,5
14265,4
14266,4
14267,5
14268,4
14269,4
14270,4
14271,6
14272,2
14273,9
14274,7
14275,8
14276,0
14277,5
14278,9
14279,5
14280,2
14281,6
14282,5
14283,5
14284,9
14285,7
14286,5
14287,0
14288,3
14289,8
14290,0
14291,5
14292,6
14293,8
14294,5
14295,5
14296,8
14297,3
14298,9
14299,9
14300,7
14301,2
14302,5
14303,2
14304,8
14305,2
14306,1
14307,2
14308,5
14309,4
14310,4
14311,5
14312,5
14313,5
14314,2
14315,7
14316,1
14317,2
14318,1
14319,9
14320,8
14321,8
14322,0
14323,4
14324,6
14325,4
14326,3
14327,9
14328,2
14329,8
14330,0
14331,5
14332,3
14333,1
14334,4
14335,4
14336,4
14337,1
14338,7
14339,6
14340,8
14341,8
14342,8
14343,6
14344,3
14345,5
14346,7
14347,3
14348,4
14349,9
14350,0
14351,3
14352,8
14353,7
14354,2
14355,5
14356,5
14357,0
14358,7
14359,8
14360,0
14361,7
14362,0
14363,9
14364,1
14365,2
14366,2
14367,1
14368,5
14369,6
14370,1
14371,4
14372,4
14373,8
14374,2
14375,9
14376,1
14377,3
14378,6
14379,4
14380,3
14381,4
14382,7
14383,7
14384,5
14385,9
14386,1
14387,9
14388,9
